yearly_agency_id,agency_id,data_year,ori,legacy_ori,covered_by_legacy_ori,direct_contributor_flag,dormant_flag,dormant_year,reporting_type,ucr_agency_name,ncic_agency_name,pub_agency_name,pub_agency_unit,agency_status,state_id,state_name,state_abbr,state_postal_abbr,division_code,division_name,region_code,region_name,region_desc,agency_type_name,population,submitting_agency_id,sai,submitting_agency_name,suburban_area_flag,population_group_id,population_group_code,population_group_desc,parent_pop_group_code,parent_pop_group_desc,mip_flag,pop_sort_order,summary_rape_def,pe_reported_flag,male_officer,male_civilian,male_officer+male_civilian,female_officer,female_civilian,female_officer+female_civilian,officer_rate,employee_rate,nibrs_cert_date,nibrs_start_date,nibrs_leoka_start_date,nibrs_ct_start_date,nibrs_multi_bias_start_date,nibrs_off_eth_start_date,covered_flag,county_name,msa_name,publishable_flag,participated,nibrs_participated
58872024,5887,2024,IN0640100,IN0640100,,N,N,,I,CHESTERTON,CHESTERTON PD,Chesterton,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,14787,27128,INUCR0001,Indiana State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,23,0,23,5,5,10,1.9,2.2,2013-01-01,2021-01-01,2021-04-01,2021-04-01,2021-04-01,2021-04-01,N,PORTER,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
58882024,5888,2024,IN0640200,IN0640200,,N,N,,I,PORTAGE,PORTAGE PD,Portage,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,38700,27128,INUCR0001,Indiana State Police,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,68,0,68,3,7,10,1.8,2.0,2013-01-01,2020-11-01,2020-11-01,2021-01-01,2021-01-01,2021-01-01,N,PORTER,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
58892024,5889,2024,IN0640300,IN0640300,,N,N,,I,VALPARAISO,VALPARAISO PD,Valparaiso,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,34784,27128,INUCR0001,Indiana State Police,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,58,0,58,6,7,13,1.8,2.0,2013-01-01,2020-12-01,2021-04-01,2021-04-01,2021-04-01,2021-04-01,N,PORTER,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
58912024,5891,2024,IN0640600,IN0640600,,N,N,,I,PORTER,PORTER PD CHESTERTON,Porter,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,5205,27128,INUCR0001,Indiana State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,N,,,,,,,,,2013-01-01,2021-01-01,2021-04-01,2021-04-01,2021-04-01,2021-04-01,N,PORTER,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
58942024,5894,2024,IN0650000,IN0650000,,N,N,,I,POSEY,POSEY CO SO MOUNT VERNON,Posey,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,County,18263,27128,INUCR0001,Indiana State Police,Y,21,9C,"MSA counties from 10,000 thru 24,999",9,MSA Counties,N,21,,N,,,,,,,,,2013-01-01,2021-01-01,2021-04-01,2021-04-01,2021-04-01,2021-04-01,N,POSEY,"Evansville, IN",Y,Y,Y
58952024,5895,2024,IN0650100,IN0650100,,N,N,,I,MOUNT VERNON,MOUNT VERNON PD,Mount Vernon,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,6315,27128,INUCR0001,Indiana State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,14,0,14,1,0,1,2.4,2.4,2013-01-01,2021-01-01,2021-04-01,2021-04-01,2021-04-01,2021-04-01,N,POSEY,"Evansville, IN",Y,Y,Y
58962024,5896,2024,IN0660000,IN0660000,,N,N,,I,PULASKI,PULASKI COUNTY PD WINAMAC,Pulaski,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,County,12408,27128,INUCR0001,Indiana State Police,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,13,14,27,0,15,15,1.0,3.4,2013-01-01,2017-09-01,2017-09-01,2018-07-01,2022-03-01,2018-07-01,N,PULASKI,Not Specified,Y,Y,Y
58972024,5897,2024,IN0670000,IN0670000,,N,N,,I,PUTNAM,PUTNAM CO SO GREENCASTLE,Putnam,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,County,27294,27128,INUCR0001,Indiana State Police,N,14,8B,"Non-MSA counties from 25,000 thru 99,999",8,Non-MSA Counties,N,14,,N,,,,,,,,,2013-01-01,2020-05-01,2020-05-01,2020-11-01,2020-11-01,2020-11-01,N,PUTNAM,Not Specified,Y,Y,Y
59052024,5905,2024,IN0690100,IN0690100,,N,N,,I,BATESVILLE,BATESVILLE PD,Batesville,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,7403,27128,INUCR0001,Indiana State Police,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,12,1,13,2,4,6,1.9,2.6,2013-01-01,2019-06-01,2019-06-01,2019-11-01,2019-11-01,2019-11-01,N,"FRANKLIN, RIPLEY","Cincinnati, OH-KY-IN",Y,Y,Y
59062024,5906,2024,IN0700000,IN0700000,,N,N,,I,RUSH,RUSH CO SO RUSHVILLE,Rush,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,County,10775,27128,INUCR0001,Indiana State Police,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,12,11,23,1,14,15,1.2,3.5,2013-01-01,2024-10-01,2024-10-01,2024-10-01,2024-10-01,2024-10-01,N,RUSH,Not Specified,Y,Y,Y
59072024,5907,2024,IN0700100,IN0700100,,N,N,,I,RUSHVILLE,RUSHVILLE PD,Rushville,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,6190,27128,INUCR0001,Indiana State Police,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,11,2,13,1,4,5,1.9,2.9,2013-01-01,2024-09-01,2024-09-01,2024-09-01,2024-09-01,2024-09-01,N,RUSH,Not Specified,Y,Y,Y
59082024,5908,2024,IN0710000,IN0710000,,N,N,,I,ST. JOSEPH,ST JOSEPH CO SO SOUTH BEND,St. Joseph,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,County,111095,27128,INUCR0001,Indiana State Police,Y,19,9A,"MSA counties 100,000 or over",9,MSA Counties,Y,19,,Y,94,97,191,9,56,65,0.9,2.3,2013-01-01,2018-10-01,2018-10-01,2019-07-01,2021-02-01,2019-07-01,N,ST JOSEPH,"South Bend-Mishawaka, IN-MI",Y,Y,Y
59092024,5909,2024,IN0710100,IN0710100,,N,N,,I,MISHAWAKA,MISHAWAKA PD,Mishawaka,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,50776,27128,INUCR0001,Indiana State Police,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,94,3,97,6,8,14,2.0,2.2,2013-01-01,2020-01-01,2020-01-01,2020-11-01,2020-11-01,2020-11-01,N,ST JOSEPH,"South Bend-Mishawaka, IN-MI",Y,Y,Y
59102024,5910,2024,IN0710200,IN0710200,,N,N,,I,SOUTH BEND,SOUTH BEND PD,South Bend,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,103415,27128,INUCR0001,Indiana State Police,N,6,2,"Cities from 100,000 thru 249,999",2,"Cities from 100,000 thru 249,999",Y,6,,Y,222,21,243,25,34,59,2.4,2.9,2013-01-01,2018-08-01,2018-08-01,2018-11-01,2018-11-01,2018-11-01,N,ST JOSEPH,"South Bend-Mishawaka, IN-MI",Y,Y,Y
59112024,5911,2024,IN0710300,IN0710300,,N,N,,I,WALKERTON,WALKERTON PD,Walkerton,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,2090,27128,INUCR0001,Indiana State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,6,0,6,0,4,4,2.9,4.8,2013-01-01,2019-04-01,2019-04-01,2019-09-01,2021-09-01,2019-09-01,N,ST JOSEPH,"South Bend-Mishawaka, IN-MI",Y,Y,Y
59132024,5913,2024,IN0710700,IN0710700,,N,N,,I,ROSELAND,ROSELAND PD,Roseland,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,851,27128,INUCR0001,Indiana State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,6,0,6,0,1,1,7.1,8.2,2013-01-01,2019-07-01,2019-07-01,2019-09-01,2020-08-01,2019-09-01,N,ST JOSEPH,"South Bend-Mishawaka, IN-MI",Y,Y,Y
59142024,5914,2024,IN0710800,IN0710800,,N,N,,I,INDIANA UNIV: SOUTH BEND,INDIANA UNIV PD SOUTH BEND,Indiana University:,South Bend,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,University or College,0,27128,INUCR0001,Indiana State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2013-01-01,2021-01-01,2021-11-01,2021-11-01,2021-11-01,2021-11-01,N,ST JOSEPH,"South Bend-Mishawaka, IN-MI",Y,Y,Y
59152024,5915,2024,IN0711100,IN0711100,,N,N,,I,ST. JOSEPH CO AIRPORT AU,DPS ST JOSEPH CO AIRPORT AUTH SOUTH BEND,St. Joseph County Airport Authority,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,Other,0,27128,INUCR0001,Indiana State Police,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,N,,,,,,,0,0,2013-01-01,2022-01-01,2022-01-01,2022-01-01,2023-05-01,2023-05-01,N,ST JOSEPH,"South Bend-Mishawaka, IN-MI",Y,Y,Y
59162024,5916,2024,IN0720000,IN0720000,,N,N,,I,SCOTT,SCOTT CO SO SCOTTSBURG,Scott,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,County,13304,27128,INUCR0001,Indiana State Police,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,16,0,16,0,0,0,1.2,1.2,2013-01-01,2022-01-01,2023-02-01,2023-02-01,2023-02-01,2023-02-01,N,SCOTT,Not Specified,Y,Y,Y
59182024,5918,2024,IN0720200,IN0720200,,N,N,,I,AUSTIN,AUSTIN PD,Austin,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,4195,27128,INUCR0001,Indiana State Police,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,9,0,9,0,0,0,2.1,2.1,2013-01-01,2022-01-01,2023-02-01,2023-02-01,2023-02-01,2023-02-01,N,SCOTT,Not Specified,Y,Y,Y
59192024,5919,2024,IN0730000,IN0730000,,N,N,,I,SHELBY,SHELBY CO SO SHELBYVILLE,Shelby,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,County,24568,27128,INUCR0001,Indiana State Police,Y,21,9C,"MSA counties from 10,000 thru 24,999",9,MSA Counties,N,21,,Y,36,26,62,1,25,26,1.5,3.6,2013-01-01,2020-07-01,2023-05-01,2023-05-01,2023-05-01,2023-05-01,N,SHELBY,"Indianapolis-Carmel-Greenwood, IN",Y,Y,Y
59202024,5920,2024,IN0730100,IN0730100,,N,N,,I,SHELBYVILLE,SHELBYVILLE PD,Shelbyville,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,20773,27128,INUCR0001,Indiana State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,N,,,,,,,,,2013-01-01,2020-08-01,2020-08-01,2021-01-01,2021-01-01,2021-01-01,N,SHELBY,"Indianapolis-Carmel-Greenwood, IN",Y,Y,Y
59222024,5922,2024,IN0750000,IN0750000,,N,N,,I,STARKE,STARKE CO SO KNOX,Starke,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,County,17891,27128,INUCR0001,Indiana State Police,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,N,,,,,,,,,2013-01-01,2019-07-01,2019-07-01,2019-09-01,2021-11-01,2019-09-01,N,STARKE,Not Specified,Y,Y,Y
59232024,5923,2024,IN0750100,IN0750100,,N,N,,I,KNOX,KNOX PD,Knox,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,3578,27128,INUCR0001,Indiana State Police,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,N,,,,,,,,,2013-01-01,2019-08-01,2019-08-01,2019-11-01,2021-11-01,2019-11-01,N,STARKE,Not Specified,Y,Y,Y
59252024,5925,2024,IN0760000,IN0760000,,N,N,,I,STEUBEN,STEUBEN CO SO ANGOLA,Steuben,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,County,23344,27128,INUCR0001,Indiana State Police,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,24,31,55,1,17,18,1.1,3.1,2013-01-01,2019-08-01,2019-08-01,2019-11-01,2019-11-01,2019-11-01,N,STEUBEN,Not Specified,Y,Y,Y
59262024,5926,2024,IN0760100,IN0760100,,N,N,,I,ANGOLA,ANGOLA PD,Angola,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,9488,27128,INUCR0001,Indiana State Police,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,17,1,18,3,3,6,2.1,2.5,2013-01-01,2019-04-01,2019-04-01,2019-09-01,2019-09-01,2019-09-01,N,STEUBEN,Not Specified,Y,Y,Y
59272024,5927,2024,IN0770000,IN0770000,,N,N,,I,SULLIVAN,SULLIVAN CO SO SULLIVAN,Sullivan,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,County,15518,27128,INUCR0001,Indiana State Police,Y,21,9C,"MSA counties from 10,000 thru 24,999",9,MSA Counties,N,21,,N,,,,,,,,,2013-01-01,2021-06-01,2022-04-01,2022-04-01,2022-04-01,2022-04-01,N,SULLIVAN,"Terre Haute, IN",Y,Y,Y
59302024,5930,2024,IN0790000,IN0790000,,N,N,,I,TIPPECANOE,TIPPECANOE CO SO LAFAYETTE,Tippecanoe,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,County,72349,27128,INUCR0001,Indiana State Police,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,56,65,121,7,39,46,0.9,2.3,2013-01-01,2021-01-01,2021-06-01,2021-06-01,2021-06-01,2021-06-01,N,TIPPECANOE,"Lafayette-West Lafayette, IN",Y,Y,Y
59312024,5931,2024,IN0790100,IN0790100,,N,N,,I,LAFAYETTE,LAFAYETTE PD,Lafayette,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,71374,27128,INUCR0001,Indiana State Police,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,134,17,151,5,38,43,1.9,2.7,2013-01-01,2021-11-01,2023-02-01,2023-02-01,2023-02-01,2023-02-01,N,TIPPECANOE,"Lafayette-West Lafayette, IN",Y,Y,Y
59322024,5932,2024,IN0790200,IN0790200,,N,N,,I,WEST LAFAYETTE,WEST LAFAYETTE PD,West Lafayette,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,44906,27128,INUCR0001,Indiana State Police,N,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,42,12,54,5,9,14,1.0,1.5,2013-01-01,2020-11-01,2021-05-01,2021-05-01,2021-05-01,2021-05-01,N,TIPPECANOE,"Lafayette-West Lafayette, IN",Y,Y,Y
59332024,5933,2024,IN0790300,IN0790300,,N,N,,I,PURDUE UNIVERSITY,PURDUE UNIVERSITY PD WEST LAFAYETTE,Purdue University,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,University or College,0,27128,INUCR0001,Indiana State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2013-01-01,2021-01-01,2023-05-01,2023-05-01,2023-05-01,2023-05-01,N,TIPPECANOE,"Lafayette-West Lafayette, IN",Y,Y,Y
59362024,5936,2024,IN0800100,IN0800100,,N,N,,I,TIPTON,TIPTON PD,Tipton,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,5230,27128,INUCR0001,Indiana State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,N,,,,,,,,,2013-01-01,2023-01-01,2024-01-01,2024-01-01,2024-01-01,2024-01-01,N,TIPTON,"Indianapolis-Carmel-Greenwood, IN",Y,Y,Y
59382024,5938,2024,IN0820000,IN0820000,,N,N,,I,VANDERBURGH,VANDERBURGH CO SO EVANSVILLE,Vanderburgh,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,County,65935,27128,INUCR0001,Indiana State Police,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,110,83,193,7,37,44,1.8,3.6,2013-01-01,2020-06-01,2020-06-01,2020-12-01,2020-12-01,2020-12-01,N,VANDERBURGH,"Evansville, IN",Y,Y,Y
59392024,5939,2024,IN0820100,IN0820100,,N,N,,I,EVANSVILLE,EVANSVILLE PD,Evansville,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,114660,27128,INUCR0001,Indiana State Police,N,6,2,"Cities from 100,000 thru 249,999",2,"Cities from 100,000 thru 249,999",Y,6,,Y,238,8,246,23,20,43,2.3,2.5,2013-01-01,2020-06-01,2020-06-01,2020-11-01,2020-11-01,2020-11-01,N,VANDERBURGH,"Evansville, IN",Y,Y,Y
59422024,5942,2024,IN0840000,IN0840000,,N,N,,I,VIGO,VIGO CO SO TERRE HAUTE,Vigo,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,County,46043,27128,INUCR0001,Indiana State Police,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,53,68,121,4,28,32,1.2,3.3,2013-01-01,2017-08-01,2017-08-01,2017-07-01,2020-06-01,2017-07-01,N,VIGO,"Terre Haute, IN",Y,Y,Y
59432024,5943,2024,IN0840100,IN0840100,,N,N,,I,TERRE HAUTE,TERRE HAUTE PD,Terre Haute,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,58536,27128,INUCR0001,Indiana State Police,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,129,1,130,3,9,12,2.3,2.4,2013-01-01,2017-12-01,2017-12-01,2018-06-01,2021-12-01,2018-06-01,N,VIGO,"Terre Haute, IN",Y,Y,Y
59452024,5945,2024,IN0840300,IN0840300,,N,N,,I,INDIANA STATE UNIVERSITY,INDIANA ST UNIV PD TERRE HAUTE,Indiana State University,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,University or College,0,27128,INUCR0001,Indiana State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,21,3,24,1,9,10,0,0,2013-01-01,2021-01-01,2021-01-01,2021-02-01,2021-02-01,2021-02-01,N,VIGO,"Terre Haute, IN",Y,Y,Y
59492024,5949,2024,IN0860000,IN0860000,,N,N,,I,WARREN,WARREN CO SO WILLIAMSPORT,Warren,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,County,8596,27128,INUCR0001,Indiana State Police,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,Y,9,8,17,0,5,5,1.0,2.6,2013-01-01,2024-05-01,2024-05-01,2024-05-01,2024-05-01,2024-05-01,N,WARREN,"Lafayette-West Lafayette, IN",Y,Y,Y
59502024,5950,2024,IN0870000,IN0870000,,N,N,,I,WARRICK,WARRICK CO SO BOONVILLE,Warrick,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,County,60177,27128,INUCR0001,Indiana State Police,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,57,23,80,2,25,27,1.0,1.8,2013-01-01,2021-06-01,2022-06-01,2022-06-01,2022-06-01,2022-06-01,N,WARRICK,"Evansville, IN",Y,Y,Y
59512024,5951,2024,IN0870100,IN0870100,,N,N,,I,BOONVILLE,BOONVILLE PD,Boonville,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,6681,27128,INUCR0001,Indiana State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,18,0,18,1,1,2,2.8,3.0,2013-01-01,2021-07-01,2022-06-01,2022-06-01,2023-06-01,2022-06-01,N,WARRICK,"Evansville, IN",Y,Y,Y
59522024,5952,2024,IN0880000,IN0880000,,N,N,,I,WASHINGTON,WASHINGTON CO SO SALEM,Washington,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,County,21944,27128,INUCR0001,Indiana State Police,Y,21,9C,"MSA counties from 10,000 thru 24,999",9,MSA Counties,N,21,,N,,,,,,,,,2013-01-01,2020-07-01,2020-07-01,2020-12-01,2020-12-01,2020-12-01,N,WASHINGTON,"Louisville/Jefferson County, KY-IN",Y,Y,Y
59552024,5955,2024,IN0890100,IN0890100,,N,N,,I,RICHMOND,RICHMOND PD,Richmond,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,35335,27128,INUCR0001,Indiana State Police,N,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,71,3,74,6,8,14,2.2,2.5,2013-01-01,2024-04-01,2024-04-01,2024-04-01,2024-04-01,2024-04-01,N,WAYNE,Not Specified,Y,Y,Y
59572024,5957,2024,IN0890400,IN0890400,,N,N,,I,HAGERSTOWN,HAGERSTOWN PD,Hagerstown,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,1665,27128,INUCR0001,Indiana State Police,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,6,0,6,1,0,1,4.2,4.2,2013-01-01,2023-01-01,2023-01-01,2023-01-01,2024-05-01,2024-05-01,N,WAYNE,Not Specified,Y,Y,Y
59582024,5958,2024,IN0900000,IN0900000,,N,N,,I,WELLS,WELLS CO SO BLUFFTON,Wells,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,County,17818,27128,INUCR0001,Indiana State Police,Y,21,9C,"MSA counties from 10,000 thru 24,999",9,MSA Counties,N,21,,Y,17,14,31,0,9,9,1.0,2.2,2013-01-01,2019-06-01,2019-06-01,2019-11-01,2019-11-01,2019-11-01,N,WELLS,"Fort Wayne, IN",Y,Y,Y
59592024,5959,2024,IN0900100,IN0900100,,N,N,,I,BLUFFTON,BLUFFTON PD,Bluffton,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,10519,27128,INUCR0001,Indiana State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,18,0,18,2,2,4,1.9,2.1,2013-01-01,2018-12-01,2018-12-01,2019-02-01,2019-02-01,2019-02-01,N,WELLS,"Fort Wayne, IN",Y,Y,Y
59632024,5963,2024,IN0920100,IN0920100,,N,N,,I,COLUMBIA CITY,COLUMBIA CITY PD,Columbia City,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,10186,27128,INUCR0001,Indiana State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,20,0,20,0,1,1,2.0,2.1,2013-01-01,2017-03-01,2017-03-01,2017-08-01,2017-08-01,2017-08-01,N,WHITLEY,"Fort Wayne, IN",Y,Y,Y
60582024,6058,2024,INIPD0000,INIPD0000,,N,N,,I,INDIANAPOLIS,INDIANAPOLIS PD,Indianapolis,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,890685,27128,INUCR0001,Indiana State Police,N,4,1B,"Cities from 500,000 thru 999,999",1,"All cities 250,000 or over",Y,4,,Y,1592,344,1936,253,439,692,2.1,3.0,2013-01-01,2019-01-01,2019-01-01,2020-03-01,2020-03-01,2020-03-01,N,MARION,"Indianapolis-Carmel-Greenwood, IN",Y,Y,Y
60592024,6059,2024,INISP0000,INISP0000,,N,N,,I,INDIANA STATE POLICE,SP HDQ INDIANAPOLIS,Indiana State Police,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,State Police,0,27128,INUCR0001,Indiana State Police,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,1056,161,1217,55,297,352,0,0,2013-01-01,2013-01-01,2013-01-01,2020-03-01,2020-03-01,2020-03-01,N,NOT SPECIFIED,Not Specified,Y,Y,Y
226282024,22628,2024,INISP2200,INISP2200,,N,N,,I,"STATE POLICE, FORT WAYNE","STATE POLICE, FORT WAYNE","State Police, Fort Wayne",,L,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,State Police,0,27128,INUCR0001,Indiana State Police,Y,23,9E,MSA State Police,9,MSA Counties,N,23,,N,,,,,,,0,0,2013-01-01,2019-01-01,2019-01-01,2019-02-01,2020-03-01,2019-02-01,N,ALLEN,"Fort Wayne, IN",N,Y,Y
231472024,23147,2024,IN0790500,IN0790500,,N,N,,I,DAYTON,DAYTON,Dayton,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,1367,27128,INUCR0001,Indiana State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2013-01-01,2021-02-01,2022-03-01,2022-03-01,2022-03-01,2022-03-01,N,TIPPECANOE,"Lafayette-West Lafayette, IN",Y,Y,Y
256702024,25670,2024,IN0280100,IN0280100,,N,N,,I,BLOOMFIELD,,Bloomfield,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,2306,27128,INUCR0001,Indiana State Police,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2013-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,GREENE,Not Specified,Y,Y,Y
282742024,28274,2024,IN0300300,IN0300300,,N,N,,I,NEW PALESTINE,,New Palestine,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,3840,27128,INUCR0001,Indiana State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,N,,,,,,,,,2013-01-01,2019-02-01,2019-02-01,2019-07-01,2020-10-01,2019-07-01,N,HANCOCK,"Indianapolis-Carmel-Greenwood, IN",Y,Y,Y
284172024,28417,2024,IN0340500,IN0340500,,N,N,,I,INDIANA UNIVERSITY: KOKOMO,,Indiana University:,Kokomo,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,University or College,0,27128,INUCR0001,Indiana State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2013-01-01,2021-01-01,2021-11-01,2021-11-01,2021-11-01,2021-11-01,N,HOWARD,"Kokomo, IN",Y,Y,Y
285352024,28535,2024,IN0461100,IN0461100,,N,N,,I,KINGSBURY,,Kingsbury,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,187,27128,INUCR0001,Indiana State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2013-01-01,2019-01-01,2019-01-01,2020-10-01,,2020-10-01,N,LA PORTE,"Michigan City-La Porte, IN",Y,Y,Y
