data_year,criminal_act_id,offense_id
2024,8,234163839
2024,8,234163840
2024,9,234163866
2024,9,234163769
2024,9,234163779
2024,9,234163782
2024,9,234163800
2024,3,238207364
2024,3,238207365
2024,9,234163848
2024,8,234163901
2024,9,234163821
2024,9,238207374
2024,9,238207339
2024,9,234163900
2024,9,238207341
2024,9,238207350
2024,9,238207358
2024,8,238207376
2024,6,238207377
2024,9,238207396
2024,9,238207404
2024,8,238207417
2024,5,238207382
2024,6,238207394
2024,6,238207401
2024,8,238207411
2024,9,238207431
2024,8,238207403
2024,8,238207407
2024,6,238207408
2024,9,238207428
2024,6,238207457
2024,8,238207466
2024,9,238207444
2024,8,238207452
2024,6,238207453
2024,6,238207461
2024,9,238207478
2024,9,238207493
2024,9,238207505
2024,8,238207472
2024,8,238207573
2024,8,238207575
2024,3,243948510
2024,9,238207495
2024,9,241809827
2024,6,238207561
2024,6,238207562
2024,6,238207579
2024,6,238207581
2024,9,238207588
2024,9,238207540
2024,9,238207617
2024,9,239857166
2024,6,243948536
2024,8,219836638
2024,8,219836671
2024,6,219836711
2024,6,219836712
2024,3,219836793
2024,6,221406666
2024,6,221406667
2024,6,221406668
2024,3,219836902
2024,8,219836899
2024,6,219836833
2024,6,219836909
2024,3,219836910
2024,6,219837001
2024,6,219837002
2024,3,219837074
2024,3,219836954
2024,6,219836986
2024,6,219836990
2024,6,219837024
2024,6,221406588
2024,6,221406589
2024,6,221406622
2024,6,221406623
2024,3,221406892
2024,6,221406893
2024,6,221406734
2024,6,221406970
2024,6,221406971
2024,6,221406774
2024,6,221406775
2024,6,221406830
2024,6,221406831
2024,6,221406866
2024,6,221406867
2024,6,221406901
2024,6,221407201
2024,6,221406929
2024,6,221406978
2024,6,221406967
2024,6,221406968
2024,6,221407139
2024,3,221407214
2024,3,221407392
2024,6,221407230
2024,6,221407346
2024,6,221407290
2024,6,221407291
2024,6,221407599
2024,6,241832308
2024,6,241832348
2024,6,241832349
2024,7,241832444
2024,6,241832445
2024,6,241832318
2024,6,241832319
2024,6,241832514
2024,8,241832546
2024,6,241832807
2024,6,241832808
2024,6,241832721
2024,6,241832781
2024,6,241832862
2024,8,241832864
2024,6,241832937
2024,6,241833072
2024,6,241833073
2024,6,241832924
2024,6,241833019
2024,6,241833172
2024,6,241833150
2024,6,241833151
2024,6,241833184
2024,6,241833451
2024,6,241833413
2024,6,241833414
2024,11,241833545
2024,6,241833436
2024,6,241833579
2024,6,241833619
2024,8,241833620
2024,6,241833739
2024,6,241833806
2024,6,241833828
2024,6,241833725
2024,6,241834484
2024,6,241834485
2024,6,241834681
2024,3,241834682
2024,6,241834074
2024,6,241834114
2024,6,241834533
2024,6,241834521
2024,3,241834561
2024,6,241834539
2024,3,241834540
2024,5,241834574
2024,8,241834654
2024,6,241834672
2024,6,241834840
2024,6,241834882
2024,6,241834883
2024,8,241834995
2024,6,241834798
2024,6,241835019
2024,6,241835020
2024,6,241834986
2024,6,241835099
2024,6,241835100
2024,6,241835091
2024,6,241835092
2024,6,241835093
2024,6,241835128
2024,6,241835195
2024,3,241835196
2024,6,241835392
2024,6,241835440
2024,6,241835441
2024,8,241835491
2024,8,241835545
2024,8,241835859
2024,6,241835468
2024,6,241835506
2024,6,241835536
2024,6,241835527
2024,3,241835664
2024,6,241835841
2024,8,241835891
2024,6,241835907
2024,6,241835904
2024,3,241835975
2024,6,241835956
2024,6,241835957
2024,6,241836038
2024,6,241836034
2024,8,241836090
2024,8,241836091
2024,6,241836069
2024,6,241836103
2024,6,241836104
2024,6,241836102
2024,3,241836108
2024,6,241836114
2024,6,241836128
2024,6,241836137
2024,6,241836144
2024,6,241836196
2024,6,241836240
2024,6,241836305
2024,6,241836360
2024,6,241836361
2024,6,241836435
2024,6,241836444
2024,6,241836896
2024,6,241836897
2024,6,241837173
2024,6,241837174
2024,14,241837217
2024,6,241837385
2024,6,241837387
2024,6,241837414
2024,6,241837736
2024,6,241837516
2024,6,241837563
2024,8,241837610
2024,6,241837671
2024,8,241837893
2024,6,241837939
2024,8,241837910
2024,8,241837912
2024,8,241838316
2024,8,241838317
2024,6,241838330
2024,6,241838464
2024,6,241838485
2024,1,241838802
2024,6,241838607
2024,6,241838608
2024,8,241838640
2024,8,241838667
2024,6,241838723
2024,6,241838654
2024,8,241838655
2024,6,241838674
2024,6,241838780
2024,6,241838974
2024,14,241838923
2024,6,241838881
2024,6,241838885
2024,6,241839004
2024,6,241838986
2024,6,241839072
2024,3,241839109
2024,6,241839299
2024,6,241839300
2024,6,241839390
2024,6,241839391
2024,6,241839392
2024,6,241839414
2024,6,241839415
2024,6,241839409
2024,6,241839410
2024,6,241839379
2024,6,241839423
2024,6,241839525
2024,6,241839526
2024,8,241839403
2024,8,241839404
2024,6,241839631
2024,8,241839534
2024,6,241839658
2024,6,241839728
2024,6,241839829
2024,6,241839830
2024,6,241839821
2024,6,241839920
2024,6,241839869
2024,6,241839849
2024,6,241839940
2024,6,241839926
2024,6,241840111
2024,6,241840023
2024,6,241840133
2024,6,241840177
2024,6,241840137
2024,6,241840132
2024,6,241840176
2024,6,241840262
2024,6,241840370
2024,6,241840371
2024,6,241840540
2024,6,241840431
2024,6,241840486
2024,6,241840487
2024,6,241840474
2024,8,241840592
2024,6,241840604
2024,6,241840703
2024,6,241840731
2024,6,241840755
2024,6,241840946
2024,6,241840974
2024,6,241840882
2024,6,241841038
2024,3,241840952
2024,6,241841093
2024,6,241841177
2024,3,241841178
2024,6,241841192
2024,6,241841193
2024,3,241841359
2024,6,241841363
2024,6,241841504
2024,6,241841429
2024,6,241841430
2024,6,241841553
2024,3,241841700
2024,8,241841612
2024,6,241841673
2024,6,241841837
2024,8,241841796
2024,6,241841736
2024,6,241841737
2024,6,241841726
2024,6,241841727
2024,6,241841728
2024,6,241841855
2024,6,241841792
2024,8,241841822
2024,7,241841969
2024,8,241842023
2024,6,241842088
2024,6,241842095
2024,8,241842096
2024,6,241842152
2024,6,241842056
2024,6,241842065
2024,6,241842104
2024,6,241842170
2024,6,241842171
2024,6,241842034
2024,6,241842190
2024,6,241842157
2024,6,241842072
2024,3,241842073
2024,6,241842199
2024,6,241842094
2024,8,241842179
2024,6,241842164
2024,6,241842222
2024,6,241842247
2024,6,241842302
2024,3,241842329
2024,6,241842330
2024,6,241842332
2024,6,241842333
2024,6,241842334
2024,6,241842321
2024,6,241842326
2024,6,241842541
2024,6,241842400
2024,6,241842557
2024,6,241842507
2024,3,241842508
2024,6,241842522
2024,6,241842523
2024,6,241842561
2024,6,241842562
2024,6,241842645
2024,6,241842646
2024,6,241842604
2024,6,241842605
2024,6,241842643
2024,6,241842626
2024,1,241842661
2024,6,241842693
2024,6,243948537
2024,9,238207593
2024,8,238207618
2024,6,238207620
2024,9,238207604
2024,8,238207615
2024,9,239857159
2024,9,239857185
2024,8,239857201
2024,8,239857202
2024,9,243948565
2024,9,239857183
2024,6,239857196
2024,9,241809875
2024,8,239857237
2024,3,246549537
2024,6,246549587
2024,6,246549484
2024,6,239857221
2024,6,239857222
2024,8,239857231
2024,8,239857232
2024,9,241809818
2024,8,241809829
2024,8,241809830
2024,9,241809862
2024,6,241809871
2024,6,241809873
2024,9,241809838
2024,8,241809850
2024,9,241809856
2024,8,241809857
2024,9,246549623
2024,9,243948607
2024,8,243948608
2024,8,243948609
2024,9,243948538
2024,9,241809885
2024,8,243948562
2024,8,243948563
2024,6,246549645
2024,9,243948542
2024,9,241809879
2024,8,221401145
2024,6,221401204
2024,6,221401170
2024,6,221401172
2024,7,221401205
2024,6,221401206
2024,8,221401380
2024,1,221401381
2024,8,221401325
2024,8,221401326
2024,6,230317488
2024,6,230317489
2024,9,221401471
2024,1,221401375
2024,1,221401376
2024,8,223242939
2024,8,223242974
2024,8,223242975
2024,8,223243114
2024,9,223243167
2024,8,223243023
2024,8,223243152
2024,8,223243153
2024,8,226858736
2024,6,226858737
2024,6,223243089
2024,6,223243090
2024,9,226858778
2024,6,224904593
2024,6,224904594
2024,6,224904607
2024,8,243952665
2024,5,239859245
2024,3,224904624
2024,3,226858828
2024,8,226858838
2024,6,226858839
2024,6,226858840
2024,6,228680359
2024,9,226858797
2024,1,226858803
2024,8,230317584
2024,6,230317585
2024,3,228681360
2024,9,230317392
2024,9,226858918
2024,8,230317405
2024,6,228680436
2024,6,228680478
2024,6,228680441
2024,6,228680480
2024,6,228680481
2024,6,238214217
2024,8,230317427
2024,8,230317428
2024,8,230317453
2024,3,243952576
2024,6,228680759
2024,6,228680760
2024,9,238214328
2024,6,228680667
2024,6,235338408
2024,6,235338409
2024,8,228680619
2024,8,228680620
2024,3,241816176
2024,3,241816177
2024,8,228680829
2024,8,228680830
2024,8,230317539
2024,6,230317579
2024,1,230317506
2024,8,230317444
2024,8,230317445
2024,6,234167158
2024,6,234167159
2024,8,232407268
2024,9,230317564
2024,9,232407303
2024,8,232407105
2024,8,230317582
2024,8,230317583
2024,8,230317621
2024,8,232407162
2024,8,232407163
2024,6,232407130
2024,8,232407131
2024,8,232407234
2024,9,232407235
2024,8,238214233
2024,6,235338396
2024,6,235338397
2024,8,234167153
2024,8,235338416
2024,8,235338417
2024,6,246557214
2024,8,246557215
2024,6,235338377
2024,6,235338378
2024,8,235338558
2024,8,235338559
2024,8,235338455
2024,6,238214361
2024,8,235338476
2024,8,235338477
2024,9,235338448
2024,6,235338469
2024,6,235338470
2024,8,243952587
2024,8,238214296
2024,6,238214297
2024,8,238214381
2024,8,238214382
2024,8,238214260
2024,8,238214261
2024,8,238214333
2024,6,238214334
2024,8,238214371
2024,8,238214372
2024,3,238214395
2024,6,238214433
2024,8,238214399
2024,8,238214400
2024,9,243952628
2024,9,238214488
2024,8,238214445
2024,8,238214519
2024,6,238214520
2024,8,239859237
2024,8,239859239
2024,9,239859272
2024,6,239859207
2024,6,239859256
2024,6,239859161
2024,6,239859223
2024,6,239859224
2024,9,241815912
2024,6,246557255
2024,6,246557256
2024,6,241815958
2024,6,241815959
2024,6,243952675
2024,3,243952625
2024,6,243952656
2024,8,243952689
2024,8,243952715
2024,9,241815988
2024,6,243952737
2024,6,243952738
2024,9,246557355
2024,8,223250129
2024,8,223250130
2024,8,223249948
2024,3,230321088
2024,6,223249945
2024,6,223250004
2024,8,223250025
2024,8,223250065
2024,8,223250086
2024,8,223250087
2024,8,223250028
2024,8,223250068
2024,6,223250069
2024,9,223250115
2024,9,223250147
2024,9,226230187
2024,6,223250018
2024,8,223250123
2024,6,223250185
2024,9,223250372
2024,10,223250134
2024,6,223250209
2024,8,223250301
2024,8,223250350
2024,6,223250168
2024,9,223250342
2024,8,223250237
2024,8,223250283
2024,8,223250315
2024,3,223250316
2024,8,223250148
2024,9,223250323
2024,8,223250368
2024,8,223250306
2024,6,223250307
2024,9,223250358
2024,8,224071758
2024,6,224071671
2024,9,224071724
2024,6,224071754
2024,8,224071696
2024,8,224071700
2024,9,224072076
2024,9,224071717
2024,9,224071727
2024,6,224071753
2024,9,224071768
2024,7,224071721
2024,8,226230221
2024,8,226230222
2024,3,232411466
2024,8,224071795
2024,9,224071810
2024,6,224071793
2024,9,224071807
2024,6,224071826
2024,9,224071849
2024,9,224071800
2024,3,234169626
2024,3,234169653
2024,9,224071887
2024,6,224071823
2024,6,224071902
2024,3,232411510
2024,9,224071858
2024,7,224071920
2024,6,224071921
2024,6,224071944
2024,6,224071945
2024,6,224071879
2024,3,234169594
2024,9,224071969
2024,8,224071996
2024,8,226230313
2024,6,226230318
2024,8,224071929
2024,8,224071971
2024,7,224072166
2024,6,224071989
2024,6,224072012
2024,9,224072062
2024,9,224071967
2024,6,224071968
2024,6,224072005
2024,9,224072002
2024,8,230321141
2024,6,224072147
2024,6,224071978
2024,6,226231888
2024,8,226231948
2024,8,226230426
2024,6,226230296
2024,6,226230341
2024,6,226230342
2024,9,226230372
2024,3,232411388
2024,8,228683399
2024,6,228683402
2024,6,226230319
2024,6,226230427
2024,8,226230375
2024,9,226230488
2024,6,226230337
2024,8,226230381
2024,6,226230409
2024,8,226230498
2024,8,226230499
2024,6,226230388
2024,8,226230415
2024,9,226230473
2024,6,226230519
2024,8,226230618
2024,6,226230619
2024,9,226230425
2024,8,226230463
2024,8,226230549
2024,9,226230482
2024,8,226230514
2024,3,226230566
2024,9,226230604
2024,8,226230526
2024,6,226230571
2024,9,226230577
2024,6,226230617
2024,6,226230523
2024,6,226230524
2024,9,226230561
2024,8,226230634
2024,8,226230635
2024,8,226230679
2024,8,226230680
2024,6,226230542
2024,6,230321213
2024,6,230321214
2024,8,226230709
2024,6,226230710
2024,9,228683262
2024,9,228683284
2024,6,228683533
2024,3,234169629
2024,6,228683310
2024,8,228683453
2024,8,228683454
2024,8,234169662
2024,6,234169663
2024,6,228683388
2024,6,228683389
2024,9,228683416
2024,6,228683317
2024,6,228683379
2024,9,228683365
2024,8,228683419
2024,8,228683448
2024,8,228683498
2024,6,228683499
2024,9,228683488
2024,9,228683431
2024,6,228683482
2024,8,228683520
2024,9,228683549
2024,6,228683468
2024,8,228683523
2024,8,228683566
2024,9,228683537
2024,9,228683538
2024,9,228683509
2024,9,228683620
2024,9,232411452
2024,9,228683550
2024,9,228683565
2024,9,228683665
2024,9,228683666
2024,9,228683571
2024,9,228683572
2024,9,228683640
2024,8,228683676
2024,9,228683607
2024,9,228683767
2024,8,228683553
2024,6,230321124
2024,8,230321253
2024,9,230321283
2024,6,230321364
2024,6,230321395
2024,9,230321496
2024,9,230321336
2024,8,230321407
2024,9,230321445
2024,9,230321429
2024,6,230321565
2024,6,230321609
2024,6,230321645
2024,3,232411518
2024,7,230321612
2024,8,230321643
2024,6,230321644
2024,8,230321686
2024,9,230321712
2024,3,230321627
2024,9,230321664
2024,6,232411435
2024,8,230321652
2024,6,230321683
2024,8,230321780
2024,3,234169622
2024,8,230321738
2024,3,232411463
2024,9,230321716
2024,8,239865035
2024,8,230321841
2024,8,230321733
2024,8,230321790
2024,9,230321782
2024,7,230321880
2024,8,234169659
2024,3,234169657
2024,8,230321845
2024,8,241842687
2024,6,241842726
2024,6,241842731
2024,6,241842733
2024,6,241842872
2024,6,241842873
2024,6,241842860
2024,6,241842861
2024,6,241842815
2024,6,241842816
2024,6,241842800
2024,6,241842887
2024,6,241842888
2024,6,241842962
2024,6,241842949
2024,6,241843082
2024,6,241843092
2024,8,241843119
2024,6,241843120
2024,6,241843051
2024,6,241843101
2024,6,241843195
2024,6,241843232
2024,6,241843134
2024,6,241843206
2024,6,241843291
2024,6,241843336
2024,6,241843367
2024,8,241843263
2024,5,241843769
2024,6,241843621
2024,6,241843622
2024,6,241843470
2024,6,241843426
2024,6,241843761
2024,6,241843492
2024,6,241843596
2024,6,241843597
2024,6,241843650
2024,3,241843651
2024,6,241843657
2024,8,241843709
2024,3,241843627
2024,6,241843642
2024,12,241843704
2024,6,241843634
2024,6,241843682
2024,6,241843706
2024,6,219836450
2024,3,219836679
2024,6,219836670
2024,8,219836774
2024,6,219836792
2024,5,219836849
2024,6,221411397
2024,6,221411398
2024,6,221411428
2024,3,241844714
2024,6,241844715
2024,6,241844748
2024,6,241844826
2024,6,241844688
2024,6,241844729
2024,8,241844814
2024,6,241844857
2024,6,241844858
2024,7,241844861
2024,8,241844994
2024,6,241844965
2024,6,241844966
2024,8,241845008
2024,6,241845033
2024,8,241844910
2024,6,241844912
2024,6,241845162
2024,6,241845148
2024,3,241845185
2024,6,241845186
2024,6,241845080
2024,8,241845308
2024,14,241845309
2024,6,241845113
2024,6,241845153
2024,1,241845222
2024,6,241845413
2024,6,241845463
2024,6,241845458
2024,6,241845376
2024,6,241845457
2024,6,241845566
2024,6,241845567
2024,6,241845549
2024,6,241845512
2024,14,241845559
2024,6,241845826
2024,6,241845788
2024,8,241845838
2024,6,241845871
2024,6,241845986
2024,6,241846119
2024,6,241846137
2024,6,241846138
2024,6,241846203
2024,8,230321855
2024,6,230321887
2024,6,230321916
2024,6,232411499
2024,8,232411524
2024,8,232411594
2024,8,232411542
2024,9,232411565
2024,8,232411511
2024,6,232411512
2024,8,232411572
2024,7,232411652
2024,7,232411653
2024,9,232411662
2024,8,232411724
2024,9,232411658
2024,6,232411689
2024,3,234169797
2024,6,232411749
2024,9,232411734
2024,6,232411756
2024,7,232411783
2024,7,232411874
2024,9,232411761
2024,7,232411893
2024,9,232411856
2024,9,234169882
2024,6,232411798
2024,9,232411829
2024,3,234169729
2024,8,234169851
2024,6,234169823
2024,9,234169766
2024,8,234169927
2024,8,234169826
2024,6,234170047
2024,9,234170067
2024,8,234169893
2024,8,234169894
2024,8,234170100
2024,8,234169877
2024,6,234170024
2024,9,234170043
2024,3,246561896
2024,7,234170064
2024,6,234170065
2024,8,234170002
2024,8,234170003
2024,9,243958472
2024,9,234170145
2024,6,234170015
2024,8,234170033
2024,9,234169999
2024,8,234170132
2024,6,234170170
2024,8,234170041
2024,8,234170056
2024,7,234170146
2024,6,234170063
2024,8,235342033
2024,6,235342034
2024,9,234170239
2024,7,234170086
2024,9,234170203
2024,8,234170138
2024,6,235342215
2024,8,235342131
2024,8,235342161
2024,8,235342230
2024,6,235342331
2024,7,235342188
2024,6,235342189
2024,6,235342238
2024,6,235342325
2024,9,235342216
2024,9,235342329
2024,6,235342367
2024,6,235342287
2024,6,235342288
2024,6,235342386
2024,3,246561950
2024,8,235342363
2024,6,235342364
2024,8,235342393
2024,8,235342394
2024,6,235342419
2024,6,235342420
2024,8,235342378
2024,8,235342428
2024,8,235342468
2024,9,235342512
2024,3,235342464
2024,6,235342507
2024,6,235342570
2024,8,235342422
2024,8,235342765
2024,8,235342491
2024,8,235342527
2024,6,235342528
2024,6,235342618
2024,9,235342502
2024,9,235342503
2024,9,235342535
2024,8,235342611
2024,8,235342615
2024,9,235342661
2024,14,235342662
2024,8,235342692
2024,8,235342693
2024,9,238219116
2024,9,238219139
2024,8,238219075
2024,8,238219154
2024,6,238219134
2024,6,238219215
2024,8,238219232
2024,3,246561992
2024,8,238219306
2024,8,238219213
2024,8,238219242
2024,8,238219243
2024,8,238219231
2024,3,238219263
2024,7,238219302
2024,6,238219303
2024,6,238219304
2024,3,246561848
2024,9,238219347
2024,9,238219282
2024,8,238219352
2024,8,238219225
2024,8,238219264
2024,8,238219265
2024,8,238219406
2024,8,238219407
2024,9,238219239
2024,6,238219483
2024,6,238219484
2024,8,243957486
2024,8,243957487
2024,1,238219366
2024,9,238219637
2024,9,238219341
2024,8,238219416
2024,9,238219482
2024,3,238219353
2024,9,238219561
2024,8,238219422
2024,8,238219423
2024,8,239865009
2024,6,239865010
2024,8,239865011
2024,9,239865090
2024,6,239865223
2024,6,239865088
2024,6,239865138
2024,7,239865191
2024,6,239865192
2024,6,239865036
2024,6,239865067
2024,8,239865181
2024,9,239865220
2024,8,239865060
2024,9,239865141
2024,8,239865184
2024,8,239865233
2024,9,239865234
2024,8,239865180
2024,6,239865318
2024,3,239865377
2024,9,239865126
2024,6,239865127
2024,6,239865221
2024,8,239865270
2024,6,239865271
2024,7,239865334
2024,6,239865239
2024,6,239865294
2024,8,239865336
2024,8,239865337
2024,8,239865341
2024,6,239865368
2024,8,239865406
2024,8,239865471
2024,8,239865267
2024,8,239865317
2024,6,239865383
2024,9,239865346
2024,6,239865372
2024,8,239865435
2024,8,239865439
2024,8,239865551
2024,3,246561944
2024,8,239865777
2024,8,239865822
2024,6,239865823
2024,9,239865782
2024,9,239865915
2024,8,239865785
2024,6,239865786
2024,3,239865947
2024,9,239865858
2024,9,239865859
2024,8,239865936
2024,6,239865860
2024,7,239865967
2024,6,239865968
2024,5,239865957
2024,7,239865961
2024,9,239866008
2024,9,239866014
2024,6,239866112
2024,8,239866156
2024,9,239865987
2024,8,239866039
2024,8,239866291
2024,8,246561990
2024,6,239866148
2024,8,239866222
2024,8,239866054
2024,8,239866055
2024,8,239866103
2024,8,239866126
2024,8,239866187
2024,8,239866116
2024,8,239866117
2024,6,239866171
2024,9,243957489
2024,9,243957561
2024,9,243957634
2024,6,243957670
2024,6,243957671
2024,6,243957506
2024,9,243957543
2024,8,243957576
2024,6,243957609
2024,9,243957659
2024,6,243957706
2024,8,243957587
2024,9,243957753
2024,6,243957819
2024,8,243957630
2024,6,243957631
2024,6,243957666
2024,6,243957693
2024,9,243957736
2024,9,243958578
2024,8,243957842
2024,8,243957799
2024,8,243957839
2024,8,243957841
2024,9,243957896
2024,8,243958009
2024,6,243957978
2024,6,243957938
2024,6,243957990
2024,8,243957854
2024,6,223258869
2024,6,223258948
2024,6,223258949
2024,6,223258973
2024,6,226856999
2024,6,223259054
2024,3,223259086
2024,7,226232778
2024,6,226232779
2024,6,223259018
2024,6,223259019
2024,6,223259122
2024,6,223259123
2024,6,223259056
2024,6,223259096
2024,6,226232855
2024,6,226232895
2024,8,226232785
2024,6,226232883
2024,6,226232918
2024,6,226232957
2024,8,226232959
2024,6,226232829
2024,6,226857014
2024,6,226857015
2024,6,226857003
2024,6,226857083
2024,3,226857084
2024,9,230327989
2024,6,230328106
2024,6,230327999
2024,6,238224216
2024,6,230328143
2024,6,230328145
2024,8,230328112
2024,8,230328113
2024,8,232417247
2024,8,243964804
2024,8,243964805
2024,8,232417186
2024,6,232417187
2024,8,232417188
2024,6,235347445
2024,6,235347446
2024,6,235347639
2024,6,235347465
2024,6,234172974
2024,6,234172975
2024,6,234172887
2024,8,243964633
2024,8,243964634
2024,6,234173020
2024,6,234172937
2024,3,234172983
2024,6,234172984
2024,6,234173057
2024,6,234173110
2024,6,234173111
2024,6,234172930
2024,6,234173076
2024,6,234173077
2024,6,235347468
2024,6,239870189
2024,6,239870190
2024,6,235347629
2024,6,235347630
2024,8,243964681
2024,8,243964682
2024,6,235347540
2024,8,238224259
2024,8,238224260
2024,8,243964740
2024,8,243964741
2024,6,238224362
2024,6,238224407
2024,6,238224408
2024,6,238224123
2024,6,238224124
2024,6,243964769
2024,9,243964770
2024,6,243964771
2024,6,243964690
2024,6,243964691
2024,6,243964737
2024,6,243964738
2024,6,243964571
2024,6,221397314
2024,6,221397267
2024,8,221397268
2024,6,221397386
2024,6,221397431
2024,9,221397294
2024,6,221397321
2024,6,221397332
2024,3,221397333
2024,6,221397361
2024,6,221397362
2024,6,221397411
2024,6,221397330
2024,3,221397389
2024,3,221397390
2024,6,221397508
2024,8,221397475
2024,6,221397477
2024,6,223238324
2024,8,223238170
2024,8,223238171
2024,6,223238213
2024,9,223238282
2024,6,232400431
2024,3,223238178
2024,6,223238265
2024,3,223238298
2024,3,223238184
2024,9,224900713
2024,3,223238297
2024,6,223238205
2024,3,223238275
2024,3,223238250
2024,6,223238277
2024,6,223238278
2024,9,228677601
2024,3,223238307
2024,6,223238329
2024,6,223238230
2024,3,223238396
2024,8,224900758
2024,6,224900759
2024,6,238206946
2024,6,238206947
2024,6,226223246
2024,3,223238247
2024,3,223238256
2024,3,223238283
2024,3,223238417
2024,9,223238258
2024,9,223238272
2024,3,232400520
2024,3,223238404
2024,3,223238424
2024,3,232400456
2024,8,224900761
2024,6,226223222
2024,6,226223223
2024,6,224900742
2024,6,224900746
2024,6,224900747
2024,6,224900765
2024,8,224900812
2024,3,224900813
2024,6,224900774
2024,6,224900775
2024,9,238206962
2024,3,241846204
2024,6,241846369
2024,6,241846296
2024,6,241846377
2024,6,241846397
2024,8,241846480
2024,6,241846547
2024,6,241846506
2024,6,241846431
2024,6,241846432
2024,6,241846433
2024,6,241846565
2024,6,241846566
2024,6,241846689
2024,6,241846594
2024,6,241846662
2024,3,241846663
2024,6,241846665
2024,6,241846732
2024,6,241846685
2024,6,241846733
2024,6,241846734
2024,6,241846781
2024,6,241846706
2024,3,241846873
2024,6,241846980
2024,6,241846859
2024,6,241846926
2024,8,241846927
2024,6,241847116
2024,8,241847170
2024,8,241847321
2024,1,241847251
2024,6,241847197
2024,6,241847198
2024,6,241847345
2024,8,241847237
2024,6,241847277
2024,6,241847278
2024,6,241847484
2024,6,241847485
2024,6,241847440
2024,6,241847580
2024,6,241847624
2024,6,241847635
2024,6,241847841
2024,6,241847842
2024,6,241847729
2024,6,241847836
2024,6,241847864
2024,6,241847891
2024,6,241847989
2024,6,241847998
2024,6,241848177
2024,8,219796794
2024,6,219796690
2024,7,219796764
2024,7,221407419
2024,7,221407469
2024,7,221407308
2024,6,221407411
2024,6,221407528
2024,6,221407561
2024,6,221407390
2024,6,221407428
2024,6,221407475
2024,7,221407443
2024,8,241833200
2024,6,241833309
2024,7,241833126
2024,6,241833175
2024,7,241833223
2024,7,241833304
2024,6,241833211
2024,6,241833303
2024,6,241833344
2024,6,241833397
2024,7,241833433
2024,6,241833440
2024,6,241833482
2024,6,241833424
2024,7,241833473
2024,7,241833561
2024,6,241833607
2024,6,241833539
2024,6,241833554
2024,7,241833605
2024,7,241833700
2024,8,241833567
2024,7,241833674
2024,6,241833711
2024,6,241833736
2024,6,241833791
2024,6,241833887
2024,8,241833723
2024,6,241833793
2024,6,241833794
2024,6,241833795
2024,6,241833841
2024,6,241833907
2024,7,241833823
2024,6,241833867
2024,6,241833855
2024,7,241833861
2024,6,241833863
2024,6,241833901
2024,6,241833991
2024,6,241833992
2024,6,241834007
2024,6,241834100
2024,6,241834008
2024,6,241834056
2024,6,241834059
2024,7,241834005
2024,6,241834050
2024,6,241834131
2024,7,241834075
2024,6,241834134
2024,7,241834177
2024,6,241834200
2024,6,241834121
2024,6,241834228
2024,7,241834113
2024,7,241834150
2024,7,241834194
2024,7,241834269
2024,6,241834192
2024,6,241834336
2024,6,241834222
2024,6,241834284
2024,6,241834256
2024,6,241834283
2024,6,241834351
2024,6,241834396
2024,5,241834451
2024,6,241834303
2024,6,241834304
2024,7,241834426
2024,6,241834376
2024,6,241834427
2024,6,241834448
2024,6,241834481
2024,6,241834515
2024,6,241834501
2024,6,241834458
2024,7,241834478
2024,6,241834506
2024,7,241834594
2024,6,241834469
2024,6,241834532
2024,7,241834564
2024,6,241834598
2024,6,241834665
2024,6,241834707
2024,6,241834670
2024,6,241834710
2024,6,241834616
2024,7,241834725
2024,7,241834752
2024,6,241834734
2024,6,241834761
2024,7,241834793
2024,7,241834738
2024,7,241834770
2024,7,241834795
2024,6,241834754
2024,6,241834801
2024,6,241834969
2024,6,241835021
2024,8,241834885
2024,6,241834926
2024,6,241834862
2024,6,241834863
2024,7,241835002
2024,6,241835057
2024,6,241834941
2024,6,241834942
2024,6,241834971
2024,6,241835087
2024,6,241835094
2024,6,241835130
2024,6,241834968
2024,6,241835004
2024,6,241835042
2024,6,241835085
2024,6,241835149
2024,6,241835026
2024,6,241835104
2024,6,241835066
2024,6,241835121
2024,7,241835059
2024,6,241835226
2024,7,241835162
2024,6,241835203
2024,6,241835230
2024,6,241835261
2024,6,241835343
2024,6,241835372
2024,6,241835217
2024,6,241835344
2024,6,241835248
2024,6,241835303
2024,6,241835395
2024,6,241835406
2024,6,241835316
2024,6,241835367
2024,6,241835280
2024,6,241835325
2024,6,241835509
2024,6,241835431
2024,6,241835432
2024,6,241835469
2024,6,243960471
2024,6,243960472
2024,6,241840872
2024,6,241841036
2024,6,241841037
2024,6,241841354
2024,6,241841355
2024,6,241841129
2024,6,241841317
2024,6,241841338
2024,6,241841387
2024,3,241841388
2024,1,241841675
2024,8,241841546
2024,6,241841536
2024,6,241841537
2024,6,241841525
2024,6,241841692
2024,6,232400505
2024,6,232400506
2024,6,232400508
2024,9,226223239
2024,6,224900831
2024,8,224900884
2024,9,224900856
2024,6,224900857
2024,9,226223243
2024,6,224900860
2024,6,224900861
2024,9,226223247
2024,3,228677610
2024,3,228677612
2024,3,224900906
2024,3,224900948
2024,6,224900969
2024,1,224900971
2024,6,224900981
2024,6,224900988
2024,6,224900989
2024,9,224900993
2024,8,224901021
2024,9,224901030
2024,3,224901053
2024,6,224901054
2024,9,224901055
2024,9,224901074
