data_year,suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
2024,5,190726202,37.400,1,18714230
2024,5,190726240,3.000,9,18714233
2024,5,190726240,6.500,1,18714234
2024,12,198961109,3.700,1,19886188
2024,5,190726213,1.400,1,18714232
2024,5,192810558,2.600,1,19018415
2024,5,192810558,2.000,9,19018416
2024,5,190726349,1.000,9,18714247
2024,5,192810560,34.500,1,19018417
2024,5,190726365,7.200,1,18714248
2024,12,190726319,3.500,1,18714246
2024,8,197048925,13.500,1,19598489
2024,8,190726409,0.100,1,18714254
2024,5,195491309,1.000,1,19393279
2024,5,195491309,1.000,11,19393280
2024,5,190726398,24.500,1,18714253
2024,5,190726454,1.000,9,18714255
2024,12,190726369,3.700,1,18714249
2024,5,197048969,1.000,9,19598499
2024,5,190726474,16.700,1,18714257
2024,12,194028895,0.800,1,19200906
2024,5,194028971,185.250,1,19200921
2024,5,195492368,1.300,1,19393369
2024,5,190726530,1.500,1,18714262
2024,17,190726508,1.000,11,18714259
2024,5,190726505,37.000,9,18714258
2024,5,195491155,90.400,1,19393265
2024,12,190726560,1.100,1,18714267
2024,12,198961250,0.400,1,19886201
2024,5,190726524,9.000,1,18714260
2024,5,190726648,37.000,1,18714277
2024,12,197048748,0.800,1,19598463
2024,5,197048748,103.000,1,19598464
2024,16,197048748,19.500,1,19598465
2024,5,195491108,1.000,7,19393261
2024,5,197048723,1.000,9,19598456
2024,5,190726668,0.500,1,18714281
2024,12,195491805,2.200,1,19393336
2024,5,195491533,1.000,11,19393307
2024,5,198962631,8.000,9,19886322
2024,5,198962631,2.200,3,19886323
2024,5,190726656,43.000,1,18714278
2024,5,190726656,1.000,9,18714279
2024,12,194029661,4.200,1,19201020
2024,5,195491986,0.500,1,19393349
2024,12,195491986,1.900,1,19393350
2024,5,192810063,0.300,1,19018344
2024,12,190726694,3.000,1,18714285
2024,5,190726694,2.000,1,18714286
2024,8,195491874,5.000,9,19393344
2024,12,195491868,4.000,1,19393342
2024,5,195491868,11.500,1,19393343
2024,5,190726713,3.100,1,18714287
2024,5,195492173,0.500,1,19393359
2024,5,192809686,0.200,1,19018257
2024,5,192809500,2.000,1,19018210
2024,5,192809574,2.000,1,19018233
2024,5,192809682,85.400,1,19018254
2024,5,192809682,1.000,11,19018255
2024,2,192809964,0.700,1,19018336
2024,5,192809923,1.000,11,19018332
2024,12,194029721,0.700,1,19201031
2024,12,198961241,0.800,1,19886199
2024,12,198962830,0.100,1,19886335
2024,5,194029718,1.000,1,19201029
2024,8,194029718,1.000,11,19201030
2024,5,192810266,42.000,1,19018361
2024,5,192810489,0.800,1,19018407
2024,2,198961799,0.100,1,19886254
2024,17,194028614,1.000,11,19200870
2024,5,198961337,1.000,9,19886210
2024,12,198961833,1.000,11,19886256
2024,5,194028919,24.500,1,19200909
2024,5,194028919,1.000,11,19200910
2024,5,194029516,0.800,1,19201004
2024,5,194029516,5.000,9,19201005
2024,5,194029453,107.500,1,19200994
2024,12,194029351,8.100,1,19200969
2024,12,194029431,1.400,1,19200985
2024,5,194029431,10.300,1,19200986
2024,4,194029431,8.400,1,19200987
2024,12,194029296,7.500,1,19200961
2024,5,194029493,19.320,1,19200999
2024,5,194029493,6.000,9,19201000
2024,12,195491177,4.000,9,19393268
2024,5,195491177,1.000,9,19393269
2024,5,194029450,25.100,1,19200993
2024,12,198961275,0.900,1,19886202
2024,5,197050111,8.000,1,19598617
2024,5,194029670,14.000,9,19201021
2024,5,194029670,19.300,1,19201022
2024,16,194029604,1.200,1,19201016
2024,5,197050175,17.000,1,19598619
2024,5,195491156,1.000,7,19393266
2024,5,195491156,1.000,9,19393267
2024,5,195491055,103.500,1,19393256
2024,12,195490937,18.500,1,19393251
2024,5,195491031,0.800,1,19393254
2024,5,195491251,2.300,1,19393277
2024,5,195491127,1.000,9,19393263
2024,5,195491127,48.000,1,19393264
2024,5,195491359,4.400,1,19393281
2024,5,195491460,3.000,9,19393300
2024,5,195491460,3.500,1,19393301
2024,17,195491419,39.300,1,19393292
2024,8,195491781,1.000,9,19393330
2024,12,195491781,0.700,1,19393331
2024,5,195491734,13.000,1,19393323
2024,5,192799314,1.600,1,19015407
2024,2,192799178,1.000,11,19015356
2024,5,192799178,0.500,1,19015357
2024,5,192799198,1.000,11,19015365
2024,5,192799292,3.200,1,19015402
2024,5,192799339,0.200,1,19015416
2024,5,192799352,10.000,1,19015425
2024,5,192799363,3.000,1,19015430
2024,5,192799415,0.500,1,19015448
2024,5,192799400,2.000,1,19015442
2024,5,192799418,0.001,1,19015450
2024,5,192799432,1.000,11,19015458
2024,2,192799442,0.100,1,19015459
2024,5,192799442,0.100,1,19015460
2024,5,192799461,1.000,11,19015469
2024,12,192799461,1.000,11,19015470
2024,5,192799512,1.000,1,19015478
2024,5,192799531,1.000,1,19015482
2024,12,192800412,40.500,1,19015719
2024,5,192799511,4.000,1,19015477
2024,5,192799582,6.600,1,19015489
2024,12,192799643,1.000,11,19015497
2024,5,192799682,1.000,5,19015503
2024,5,192799716,9.200,1,19015514
2024,5,192799729,5.000,1,19015517
2024,5,192799745,42.000,1,19015522
2024,5,192799776,2.000,1,19015531
2024,12,192799776,0.100,1,19015532
2024,5,197037367,0.200,1,19595623
2024,5,192799714,3.000,1,19015513
2024,8,192799744,5.000,9,19015521
2024,12,192799796,0.500,1,19015539
2024,5,192799912,3.000,1,19015587
2024,5,192799870,0.500,1,19015572
2024,1,192799993,1.000,1,19015601
2024,12,192799993,1.000,1,19015602
2024,5,192800061,29.000,1,19015615
2024,5,192800020,5.500,1,19015603
2024,5,192800078,0.500,1,19015622
2024,5,192800053,1.000,1,19015611
2024,5,192800064,1.000,1,19015616
2024,8,192800076,295.000,9,19015619
2024,8,192800076,2.300,1,19015620
2024,12,192800070,0.500,1,19015618
2024,5,192800084,27.000,1,19015624
2024,5,192800163,0.200,1,19015653
2024,12,192800163,0.100,1,19015654
2024,5,192800094,20.000,1,19015626
2024,5,192800123,4.500,1,19015638
2024,2,192800117,1.500,1,19015634
2024,5,192800129,1.500,4,19015640
2024,5,192800151,1.500,4,19015649
2024,12,192800151,5.000,9,19015650
2024,5,192800243,1.500,4,19015669
2024,12,192800220,0.700,1,19015666
2024,12,192800253,4.500,1,19015674
2024,5,192800246,4.000,1,19015671
2024,5,192800308,1.500,1,19015690
2024,12,192800341,1.800,1,19015701
2024,12,192800383,3.300,1,19015707
2024,8,181871515,0.100,1,17374637
2024,5,181871527,4.800,1,17374640
2024,16,181871560,1.000,9,17374644
2024,16,183105569,3.000,9,17564027
2024,2,181871589,3.700,1,17374647
2024,5,181871649,14.300,1,17374658
2024,5,181871683,6.800,1,17374664
2024,8,181871594,0.430,1,17374648
2024,12,181871636,0.100,1,17374654
2024,16,181871708,1.000,9,17374667
2024,12,181871787,1.900,1,17374673
2024,12,181871661,0.200,1,17374659
2024,5,181871695,7.500,1,17374665
2024,5,181871793,1.700,1,17374674
2024,5,181871702,29.900,1,17374666
2024,16,185876233,29.300,1,17987336
2024,8,194021460,0.100,1,19198890
2024,8,181871800,0.100,1,17374675
2024,12,181871800,0.100,1,17374676
2024,5,181871800,0.700,1,17374677
2024,12,194021479,1.600,1,19198899
2024,2,181871893,0.600,1,17374698
2024,12,185876249,0.600,1,17987343
2024,8,185876249,0.200,1,17987344
2024,5,185876249,35.600,1,17987345
2024,5,187069233,188.500,1,18163877
2024,11,187069233,13.400,1,18163878
2024,2,187069233,24.400,1,18163879
2024,8,194021385,0.200,1,19198872
2024,15,194021385,0.300,1,19198873
2024,2,194021402,0.100,1,19198880
2024,5,181871975,4.000,1,17374711
2024,12,194021436,0.400,1,19198886
2024,16,181872099,1.000,9,17374735
2024,8,181872107,3.200,1,17374738
2024,5,181872107,0.300,1,17374739
2024,16,181872034,1.000,9,17374720
2024,5,187069224,0.200,1,18163872
2024,2,187069224,1.100,1,18163873
2024,8,185876216,0.800,1,17987333
2024,5,185876226,24.200,1,17987335
2024,12,183105725,0.900,1,17564051
2024,8,183105725,0.400,1,17564052
2024,13,183105725,0.300,1,17564053
2024,15,187069247,1.400,1,18163882
2024,5,187069247,3.000,1,18163883
2024,12,198946788,0.700,1,19881268
2024,5,183105794,8.100,1,17564076
2024,12,183105848,3.800,1,17564090
2024,5,183105848,3.500,1,17564091
2024,16,183105884,12.000,9,17564095
2024,16,183105933,1.000,9,17564103
2024,5,183105967,12.300,1,17564110
2024,5,183105966,106.300,1,17564109
2024,2,185876244,26.400,1,17987340
2024,12,185876244,0.100,1,17987341
2024,2,198946746,51.800,1,19881242
2024,8,198946752,10.000,1,19881243
2024,12,198946757,251.600,1,19881246
2024,8,198946757,5.700,1,19881247
2024,16,183106105,1.000,9,17564144
2024,12,190712923,0.400,1,18711053
2024,2,198946763,0.100,1,19881251
2024,16,183106157,1.000,9,17564155
2024,5,183106235,0.900,1,17564170
2024,5,183106215,4.300,1,17564167
2024,12,198946768,0.200,1,19881256
2024,8,198946768,4.000,1,19881257
2024,15,198946768,3.700,1,19881258
2024,16,183106300,1.000,9,17564176
2024,5,183106336,2.000,1,17564182
2024,5,183106353,0.500,1,17564187
2024,2,198946777,3.100,1,19881264
2024,8,183106398,1.500,1,17564198
2024,12,183106398,6.400,1,17564199
2024,5,183106401,15.000,1,17564200
2024,12,183106431,4.400,1,17564213
2024,5,183106431,5.800,1,17564214
2024,8,185876254,0.500,1,17987346
2024,12,198946758,1.300,1,19881248
2024,12,183106454,3.200,1,17564220
2024,8,183106474,0.800,1,17564233
2024,2,183106521,0.500,1,17564240
2024,12,183106493,3.000,1,17564235
2024,5,183106503,3.500,1,17564236
2024,12,198946766,0.400,1,19881253
2024,5,198946766,1.200,1,19881254
2024,12,183106958,1.300,1,17564344
2024,2,183106958,0.300,1,17564345
2024,5,198946772,4.000,1,19881259
2024,2,198946772,1.300,1,19881260
2024,5,183106618,0.500,1,17564265
2024,12,183106644,0.700,1,17564273
2024,5,183106661,11.500,1,17564278
2024,5,183106668,43.700,1,17564279
2024,2,185876234,8.000,1,17987337
2024,5,185876234,8.800,1,17987338
2024,12,183106775,0.800,1,17564306
2024,12,183106771,1.500,1,17564303
2024,5,183106771,4.400,1,17564304
2024,12,183106789,0.100,1,17564307
2024,5,183106789,1.300,1,17564308
2024,5,183106885,0.300,1,17564321
2024,5,198946787,1.400,4,19881267
2024,16,183106959,2.000,9,17564346
2024,12,183106923,6.400,1,17564333
2024,8,183106923,0.200,1,17564334
2024,5,183106923,2.500,1,17564335
2024,8,184072671,10.900,1,17713491
2024,8,198946764,1.500,1,19881252
2024,8,183107131,0.100,1,17564391
2024,5,184072633,2.500,1,17713485
2024,12,198946767,0.500,1,19881255
2024,8,183107208,6.300,1,17564408
2024,2,183107208,0.700,1,17564409
2024,12,183107208,0.300,1,17564410
2024,12,183107215,0.200,1,17564411
2024,8,183107179,0.500,1,17564399
2024,12,183107179,0.200,1,17564400
2024,12,198946773,2.400,1,19881261
2024,5,198946773,9.100,1,19881262
2024,12,198946786,0.700,1,19881266
2024,16,184072658,2.000,9,17713490
2024,8,198946780,4.100,1,19881265
2024,8,198946791,8.000,1,19881269
2024,12,198946796,4.000,1,19881270
2024,5,183107496,7.000,1,17564517
2024,5,187069258,3.300,1,18163884
2024,2,183107544,1.400,1,17564532
2024,5,183107544,13.700,1,17564533
2024,2,198946805,6.800,1,19881273
2024,5,198946805,2.900,1,19881274
2024,6,184072675,3.200,1,17713493
2024,8,183107563,0.300,1,17564540
2024,8,198946824,1.200,1,19881278
2024,2,198946797,0.200,1,19881271
2024,12,184072656,1.000,1,17713489
2024,8,183107659,0.200,1,17564565
2024,2,183107745,0.200,1,17564593
2024,5,183107745,2.900,1,17564594
2024,12,183107770,9.500,1,17564595
2024,2,198946819,0.300,1,19881276
2024,12,183107816,2.200,1,17564604
2024,5,187069278,2.700,1,18163886
2024,5,183107873,28.000,1,17564619
2024,8,184072723,0.100,1,17713496
2024,12,184072723,10.400,1,17713497
2024,12,184072762,28.200,1,17713502
2024,5,184072797,7.000,1,17713506
2024,2,184072805,0.800,1,17713510
2024,2,198946837,0.800,1,19881284
2024,8,184072876,0.100,1,17713514
2024,5,184072878,1.000,1,17713515
2024,5,187069302,43.700,1,18163894
2024,8,187069302,0.700,1,18163895
2024,5,184072938,96.500,1,17713525
2024,5,184072942,30.900,1,17713529
2024,12,198946854,50.900,1,19881289
2024,5,198946854,3.700,1,19881290
2024,2,184073023,6.100,1,17713544
2024,5,184073079,5.100,1,17713558
2024,2,184073126,0.100,1,17713564
2024,5,184073167,1.000,1,17713566
2024,8,184073284,0.200,1,17713581
2024,5,184073323,39.700,1,17713588
2024,8,198946829,0.400,1,19881280
2024,2,187069289,1.900,1,18163889
2024,5,187069289,2.000,1,18163890
2024,8,198946840,0.100,1,19881285
2024,2,198946857,0.100,1,19881292
2024,5,184073376,32.600,1,17713597
2024,8,184073437,0.300,1,17713603
2024,5,184073409,1.300,1,17713600
2024,5,184073446,8.400,1,17713605
2024,12,184073486,1.000,1,17713612
2024,2,198946869,0.400,1,19881300
2024,8,184073565,0.100,1,17713626
2024,5,184073565,0.100,1,17713627
2024,5,184073545,0.500,1,17713621
2024,16,184073577,1.000,9,17713628
2024,16,184073585,14.400,1,17713629
2024,5,184073585,5.900,1,17713630
2024,8,184073590,3.100,1,17713633
2024,5,184073588,8.200,1,17713632
2024,16,184073672,1.000,9,17713644
2024,5,184073690,8.200,1,17713648
2024,2,184073666,0.200,1,17713641
2024,12,184073666,0.200,1,17713642
2024,5,184073772,5.600,1,17713666
2024,8,185876367,0.400,1,17987369
2024,2,184073774,14.700,1,17713667
2024,5,187069316,0.600,1,18163898
2024,16,185876340,1.000,9,17987362
2024,5,185876355,2.300,1,17987366
2024,2,184073864,0.700,1,17713691
2024,12,184073864,0.700,1,17713692
2024,16,185876366,1.000,9,17987368
2024,5,184073935,7.100,1,17713720
2024,2,198946876,5.500,1,19881303
2024,12,198946822,0.200,1,19881277
2024,8,198946885,0.300,1,19881306
2024,5,184073986,1.000,1,17713729
2024,2,184074005,2.600,1,17713737
2024,5,198946918,4.700,1,19881321
2024,5,192801328,1.000,1,19016011
2024,12,192800402,15.500,1,19015717
2024,5,192800377,0.500,1,19015706
2024,5,192800386,12.500,1,19015709
2024,12,192800457,4.000,1,19015735
2024,16,192800457,48.000,1,19015736
2024,16,192800498,13.000,9,19015751
2024,16,192800429,4.000,1,19015727
2024,5,192800458,6.800,1,19015737
2024,5,192800532,91.900,1,19015766
2024,16,192800532,4.000,9,19015767
2024,17,192800532,524.000,1,19015768
2024,5,192800487,1.000,11,19015745
2024,12,192800487,1.000,1,19015746
2024,16,192800487,1.000,9,19015747
2024,5,192800585,1.000,1,19015793
2024,16,192800585,3.000,9,19015794
2024,5,192800568,14.100,1,19015784
2024,5,192800568,1.000,11,19015785
2024,5,192800598,0.120,1,19015799
2024,16,192800610,1.000,11,19015801
2024,5,192800674,2.000,1,19015814
2024,5,192800613,3.510,1,19015802
2024,5,192800686,9.500,1,19015816
2024,12,192800795,1.000,1,19015862
2024,5,192800701,9.100,1,19015823
2024,5,192800743,1.000,1,19015841
2024,16,192800743,9.000,9,19015842
2024,5,192800808,146.500,1,19015869
2024,5,192800830,2.000,1,19015877
2024,12,192800950,4.000,1,19015911
2024,16,192800950,0.500,9,19015912
2024,16,192800950,40.000,1,19015913
2024,5,192801042,2.000,1,19015931
2024,12,192800978,0.500,1,19015915
2024,16,192800978,16.500,9,19015916
2024,12,192800997,0.400,1,19015922
2024,8,192801046,1.000,11,19015932
2024,5,192801080,2.000,1,19015937
2024,5,192801083,1.000,11,19015938
2024,5,192801210,1.000,11,19015970
2024,5,192801207,1.000,1,19015966
2024,5,192801236,1.000,1,19015985
2024,5,192801254,1.000,11,19015989
2024,5,192801257,1.000,11,19015990
2024,16,192801268,1.000,11,19015992
2024,5,192801446,1.000,1,19016041
2024,5,192801405,3.500,1,19016029
2024,5,192801488,1.000,1,19016052
2024,5,192801511,1.500,1,19016058
2024,5,192801473,1.000,1,19016047
2024,5,192801614,1.000,1,19016086
2024,16,192801570,7.000,9,19016072
2024,16,192801570,1.000,1,19016073
2024,5,192801606,0.300,1,19016085
2024,5,192801629,1.000,1,19016089
2024,5,192801635,8.500,1,19016092
2024,12,192801635,0.500,1,19016093
2024,5,192801665,5.000,1,19016108
2024,5,192801665,1.000,11,19016109
2024,5,192801710,4.500,1,19016128
2024,12,192801799,2.000,1,19016154
2024,5,192801662,2.000,1,19016107
2024,5,192801706,4.500,1,19016125
2024,5,192801706,1.000,11,19016126
2024,5,192801755,0.800,1,19016144
2024,5,192801819,1.000,11,19016165
2024,5,192801718,5.000,1,19016132
2024,5,192801772,8.000,1,19016148
2024,5,192801891,1.000,1,19016197
2024,5,197036573,0.700,1,19595351
2024,5,192801813,1.000,1,19016162
2024,11,192801813,1.100,1,19016163
2024,12,192801813,4.900,1,19016164
2024,2,192801941,10.000,1,19016218
2024,5,192801884,3.800,1,19016191
2024,5,192801884,1.000,11,19016192
2024,5,192801929,22.000,1,19016210
2024,12,192801929,3.000,9,19016211
2024,16,192801929,4.000,9,19016212
2024,5,192802013,50.000,1,19016240
2024,5,192802025,1.000,1,19016243
2024,5,192802025,1.000,11,19016244
2024,12,192801976,1.000,11,19016228
2024,5,192801978,1.000,1,19016229
2024,5,192802062,1.000,1,19016257
2024,5,192802030,2.000,1,19016245
2024,5,192802049,5.000,1,19016253
2024,1,192802114,1.000,11,19016270
2024,12,192802114,0.200,1,19016271
2024,7,192802174,0.800,1,19016318
2024,12,192802174,1.000,9,19016319
2024,12,192802174,3.900,1,19016320
2024,5,192802111,12.000,1,19016267
2024,2,192802123,0.100,1,19016276
2024,5,192802124,0.300,1,19016277
2024,5,192802143,0.300,1,19016290
2024,5,192802121,19.000,1,19016274
2024,5,192802136,18.000,1,19016284
2024,5,192802148,63.000,1,19016293
2024,5,192802145,1.590,1,19016291
2024,2,192802163,0.500,1,19016311
2024,5,192802163,23.000,1,19016312
2024,5,192802149,15.000,1,19016294
2024,5,192802149,1.000,11,19016295
2024,5,192802168,15.000,1,19016314
2024,5,192802168,1.000,11,19016315
2024,1,192802184,1.100,1,19016322
2024,5,192802245,1.000,1,19016361
2024,5,192802194,12.000,1,19016328
2024,5,192802254,1.000,1,19016364
2024,5,192802189,1.000,1,19016324
2024,5,192802211,1.000,1,19016341
2024,1,192802199,3.000,1,19016332
2024,12,192802199,8.000,9,19016333
2024,12,192802237,1.500,1,19016358
2024,5,192802260,1.000,11,19016367
2024,5,192802276,12.500,1,19016377
2024,12,192802276,7.600,1,19016378
2024,12,192802273,1.300,1,19016375
2024,5,192802371,1.000,11,19016418
2024,2,192802372,1.500,1,19016419
2024,2,192802372,1.000,11,19016420
2024,5,192802387,1.400,1,19016428
2024,5,192802384,8.500,1,19016427
2024,2,192802453,2.600,1,19016449
2024,5,192802476,0.600,1,19016455
2024,5,192802373,0.600,1,19016421
2024,5,192802425,6.000,1,19016437
2024,5,192802425,1.000,11,19016438
2024,5,192802447,3.400,1,19016444
2024,5,192802499,1.000,1,19016460
2024,5,192802471,2.500,1,19016453
2024,5,192802448,16.000,1,19016445
2024,5,192802577,5.000,1,19016489
2024,12,192802569,10.000,1,19016486
2024,5,192802689,1.100,1,19016533
2024,5,192802554,4.000,1,19016480
2024,5,192802643,2.900,1,19016521
2024,5,192802638,0.300,1,19016514
2024,5,192802638,1.000,11,19016515
2024,5,192802741,1.000,11,19016552
2024,5,192802744,1.000,1,19016553
2024,5,192802661,23.000,1,19016526
2024,8,192802661,45.000,9,19016527
2024,12,192802707,1.000,11,19016538
2024,5,192802697,0.500,1,19016534
2024,5,192802733,3.500,1,19016550
2024,5,192802786,1.000,1,19016564
2024,5,192802710,1.000,11,19016539
2024,5,192802798,12.000,1,19016570
2024,5,192802895,23.700,1,19016590
2024,5,192802996,1.000,1,19016614
2024,12,197036590,1.000,1,19595352
2024,5,197036594,1.900,1,19595353
2024,12,197036610,0.500,1,19595356
2024,5,197036618,1.200,1,19595359
2024,5,197036699,1.000,11,19595390
2024,5,197036721,0.300,1,19595401
2024,5,197036656,0.300,1,19595371
2024,1,197036665,0.100,1,19595375
2024,5,197036665,1.000,1,19595376
2024,5,197036685,3.000,1,19595381
2024,5,197036673,1.000,1,19595378
2024,5,197036711,1.000,1,19595395
2024,12,197036746,6.200,1,19595413
2024,5,197036758,1.000,1,19595419
2024,12,197036758,0.500,1,19595420
2024,5,197036678,1.000,11,19595380
2024,5,197036722,14.500,1,19595402
2024,5,197036713,15.500,1,19595397
2024,5,197036756,0.100,1,19595417
2024,5,197036717,9.500,1,19595399
2024,16,197036822,1.000,1,19595459
2024,5,197036749,1.100,1,19595414
2024,12,197036749,1.600,1,19595415
2024,5,197036788,68.300,1,19595435
2024,16,197036788,1.000,9,19595436
2024,5,197036814,7.000,1,19595450
2024,5,197036773,4916.500,1,19595426
2024,11,197036773,178.000,1,19595427
2024,12,197036773,10.000,9,19595428
2024,5,197036831,26.000,1,19595463
2024,5,197036830,1.000,1,19595462
2024,5,197036842,5.000,1,19595465
2024,8,197036842,3.500,1,19595466
2024,5,197036856,12.000,1,19595470
2024,5,197037696,0.500,1,19595764
2024,5,197036965,0.400,1,19595513
2024,5,197036975,2.000,1,19595515
2024,5,197036954,4.800,1,19595509
2024,2,197036973,25.000,1,19595514
2024,12,197036982,160.000,1,19595519
2024,16,197036982,39.000,9,19595520
2024,5,197036990,1.500,1,19595521
2024,12,197036990,0.001,1,19595522
2024,16,197037016,4.000,9,19595528
2024,5,197037004,0.600,1,19595526
2024,5,197037036,1.000,11,19595532
2024,5,197037011,2.000,1,19595527
2024,5,197037135,2.200,1,19595553
2024,5,197037135,1.000,11,19595554
2024,12,197037176,51.300,1,19595567
2024,5,197037156,1.000,1,19595559
2024,5,197037154,0.300,1,19595558
2024,8,197037166,8.000,1,19595564
